Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Segment,Category,Sub_Category,Product_Name,Sales,Profit,Quantity,Discount,Shipping_Cost,Payment_Method
ORD-10526,2024-11-01,CUST-7861,Tracey Hanson,North,Home Office,Technology,Accessories,Accessories Product 31,2524.44,827.09,5,0.1,32.83,Credit Card
ORD-10527,2024-11-12,CUST-1869,Betty Bowen,South,Consumer,Furniture,Storage,Storage Product 20,2562.33,279.03,4,0.1,104.36,Bank Transfer
ORD-10528,2024-09-11,CUST-4433,Kathy Watkins,West,Corporate,Technology,Laptops,Laptops Product 43,3367.21,-271.39,6,0.1,94.44,Bank Transfer
ORD-10529,2024-01-23,CUST-8947,Dawn White,North,Consumer,Technology,Accessories,Accessories Product 31,309.66,43.91,3,0.0,109.6,PayPal
ORD-10530,2024-08-02,CUST-4731,Angela Doyle,North,Consumer,Technology,Accessories,Accessories Product 95,3400.42,158.32,2,0.1,64.83,UPI
ORD-10531,2024-07-11,CUST-4541,Melissa Gonzalez,West,Consumer,Technology,Laptops,Laptops Product 50,2381.4,280.97,7,0.05,59.16,Bank Transfer
ORD-10532,2025-01-03,CUST-1525,Alexandria Krause,North,Corporate,Technology,Accessories,Accessories Product 18,1825.02,38.99,6,0.05,21.11,Bank Transfer
ORD-10533,2024-08-22,CUST-3568,Cody Morton,South,Home Office,Furniture,Chairs,Chairs Product 71,3813.68,-4.06,5,0.2,128.98,Credit Card
ORD-10534,2024-07-29,CUST-5573,James Cameron,North,Home Office,Office Supplies,Binders,Binders Product 55,4317.89,-11.23,8,0.15,111.75,UPI
ORD-10535,2024-05-06,CUST-1083,Sandra Smith,West,Consumer,Furniture,Tables,Tables Product 6,2918.36,879.36,10,0.05,148.73,Credit Card
ORD-10536,2024-08-05,CUST-9114,George Robinson,South,Consumer,Office Supplies,Binders,Binders Product 72,2422.38,627.66,2,0.15,114.2,Bank Transfer
ORD-10537,2025-05-01,CUST-8860,Jason Ross,East,Consumer,Technology,Laptops,Laptops Product 91,1824.11,13.82,2,0.0,71.6,Credit Card
ORD-10538,2025-05-14,CUST-7068,Matthew Potter,West,Home Office,Furniture,Tables,Tables Product 82,3870.58,1135.59,7,0.05,5.2,Credit Card
ORD-10539,2024-07-16,CUST-9887,Ashley Ellis,South,Home Office,Office Supplies,Binders,Binders Product 11,2678.06,89.62,5,0.2,94.97,PayPal
ORD-10540,2025-01-11,CUST-7274,Jason Bell,East,Corporate,Technology,Accessories,Accessories Product 80,4729.35,962.87,1,0.0,10.93,PayPal
ORD-10541,2024-03-30,CUST-6487,Ebony Barton,South,Home Office,Office Supplies,Art,Art Product 15,3539.12,539.15,4,0.05,99.11,UPI
ORD-10542,2025-01-20,CUST-5540,Michael Marks,North,Consumer,Office Supplies,Paper,Paper Product 48,1636.3,497.55,9,0.15,55.06,Bank Transfer
ORD-10543,2024-09-13,CUST-8405,Kayla Thompson,East,Home Office,Office Supplies,Paper,Paper Product 89,2377.31,331.29,9,0.1,122.28,Credit Card
ORD-10544,2024-04-06,CUST-2791,David Smith,South,Corporate,Furniture,Chairs,Chairs Product 15,446.84,135.87,5,0.0,106.08,Bank Transfer
ORD-10545,2024-03-18,CUST-3163,Chelsea Nguyen,West,Corporate,Technology,Accessories,Accessories Product 54,4762.92,-427.66,7,0.2,69.36,Credit Card
ORD-10546,2024-05-29,CUST-7745,Adam Klein,East,Home Office,Technology,Laptops,Laptops Product 83,159.08,41.5,9,0.1,119.09,Bank Transfer
ORD-10547,2024-10-30,CUST-3161,Catherine May,East,Consumer,Office Supplies,Art,Art Product 34,2674.32,392.62,8,0.1,37.88,PayPal
ORD-10548,2025-05-12,CUST-3634,Mark Collins,East,Consumer,Furniture,Chairs,Chairs Product 23,784.27,21.94,3,0.2,126.7,UPI
ORD-10549,2024-03-23,CUST-5266,Emily Baker,East,Consumer,Technology,Laptops,Laptops Product 27,253.7,10.78,3,0.15,86.56,Credit Card
ORD-10550,2024-12-06,CUST-5940,Samantha Rogers,North,Consumer,Furniture,Tables,Tables Product 52,782.32,79.63,3,0.2,140.0,UPI
ORD-10551,2025-04-30,CUST-6427,Jason Beasley,East,Corporate,Furniture,Tables,Tables Product 38,822.46,276.81,9,0.2,145.59,UPI
ORD-10552,2025-02-13,CUST-1656,Laura Brown,South,Home Office,Office Supplies,Art,Art Product 71,4539.06,449.13,2,0.15,21.95,Credit Card
ORD-10553,2024-07-24,CUST-4197,Courtney Rich,South,Corporate,Office Supplies,Paper,Paper Product 26,2257.56,-131.8,1,0.2,8.27,Bank Transfer
ORD-10554,2024-12-12,CUST-9381,Thomas Griffin,North,Home Office,Office Supplies,Paper,Paper Product 47,4880.41,378.19,8,0.1,62.65,Bank Transfer
ORD-10555,2024-07-08,CUST-2435,Edward Arnold,South,Home Office,Furniture,Tables,Tables Product 57,110.34,6.09,5,0.15,112.52,Bank Transfer
ORD-10556,2025-02-15,CUST-3286,Brian Rodriguez,North,Consumer,Furniture,Tables,Tables Product 27,860.76,195.91,7,0.15,48.97,PayPal
ORD-10557,2024-02-03,CUST-3865,Olivia Johnson,West,Home Office,Office Supplies,Binders,Binders Product 73,487.82,41.1,5,0.15,114.51,UPI
ORD-10558,2024-04-12,CUST-5979,Heather Payne,West,Home Office,Technology,Phones,Phones Product 95,1482.84,179.07,5,0.2,72.2,Credit Card
ORD-10559,2025-02-09,CUST-5713,George Flores,West,Consumer,Technology,Laptops,Laptops Product 63,1350.25,445.87,8,0.0,136.49,UPI
ORD-10560,2024-01-15,CUST-8872,David Sanchez,West,Corporate,Technology,Phones,Phones Product 81,2490.6,838.79,10,0.1,104.46,Credit Card
ORD-10561,2024-07-10,CUST-1958,Dr. Michelle Cruz,South,Corporate,Office Supplies,Art,Art Product 60,2897.56,812.41,3,0.2,132.36,UPI
ORD-10562,2024-07-01,CUST-5749,Ethan Pope,East,Home Office,Technology,Laptops,Laptops Product 82,1399.72,124.27,6,0.0,140.77,UPI
ORD-10563,2025-01-27,CUST-6285,Michael Adams,East,Home Office,Office Supplies,Paper,Paper Product 39,3835.21,649.85,3,0.2,44.36,PayPal
ORD-10564,2024-02-19,CUST-5610,Douglas Spencer,East,Corporate,Office Supplies,Art,Art Product 53,1790.57,-63.26,3,0.2,54.35,UPI
ORD-10565,2024-02-22,CUST-9612,Haley Cooper,North,Corporate,Technology,Laptops,Laptops Product 59,2541.75,696.97,9,0.2,137.82,Credit Card
ORD-10566,2025-02-23,CUST-8240,Patricia Lopez MD,East,Consumer,Technology,Laptops,Laptops Product 91,2423.62,97.45,6,0.05,49.18,Credit Card
ORD-10567,2024-04-23,CUST-3133,Jamie Villarreal,North,Corporate,Technology,Accessories,Accessories Product 89,754.68,1.48,3,0.05,115.64,Credit Card
ORD-10568,2024-02-09,CUST-9412,Juan Frank,North,Corporate,Technology,Phones,Phones Product 16,3798.8,-307.2,2,0.0,136.74,Credit Card
ORD-10569,2024-02-03,CUST-4365,Kendra Rios,South,Consumer,Furniture,Storage,Storage Product 86,100.85,-5.71,2,0.2,55.97,Credit Card
ORD-10570,2024-03-15,CUST-4962,Sarah Gilbert,North,Consumer,Office Supplies,Binders,Binders Product 75,4746.52,268.3,3,0.2,115.67,UPI
ORD-10571,2025-01-01,CUST-4506,Aaron Martinez,West,Corporate,Technology,Phones,Phones Product 90,900.28,215.44,1,0.0,90.46,Bank Transfer
ORD-10572,2024-12-10,CUST-9425,Christina Yates,South,Corporate,Technology,Laptops,Laptops Product 15,4181.97,1428.5,7,0.05,115.4,PayPal
ORD-10573,2024-03-04,CUST-1665,Christopher Stuart,North,Corporate,Furniture,Chairs,Chairs Product 64,2622.65,322.89,6,0.1,21.78,PayPal
ORD-10574,2024-08-21,CUST-7672,Vanessa Campbell,East,Corporate,Office Supplies,Art,Art Product 25,1594.43,540.96,8,0.05,129.23,Bank Transfer
ORD-10575,2025-04-25,CUST-7494,Angie Olson,West,Home Office,Office Supplies,Binders,Binders Product 85,937.52,327.59,8,0.0,103.1,Credit Card
ORD-10576,2024-03-14,CUST-6959,Tina Montgomery,South,Corporate,Furniture,Tables,Tables Product 26,3490.43,1186.42,3,0.0,91.27,Bank Transfer
ORD-10577,2024-03-03,CUST-5472,Amanda Hays,West,Corporate,Technology,Phones,Phones Product 61,3639.74,92.21,10,0.2,101.67,Bank Transfer
ORD-10578,2024-09-05,CUST-9017,Mark Glass,West,Consumer,Office Supplies,Binders,Binders Product 81,779.5,81.52,2,0.1,141.65,Credit Card
ORD-10579,2024-02-20,CUST-7269,Mr. Ryan Robinson PhD,East,Consumer,Office Supplies,Paper,Paper Product 39,4160.05,516.51,1,0.05,95.19,Credit Card
ORD-10580,2025-01-24,CUST-5809,Laura Watson,West,Corporate,Technology,Accessories,Accessories Product 65,3770.47,925.3,8,0.05,42.94,PayPal
ORD-10581,2025-02-18,CUST-7285,Emily Walton,West,Corporate,Office Supplies,Art,Art Product 49,137.47,33.51,7,0.0,69.17,Credit Card
ORD-10582,2024-01-17,CUST-8056,Alyssa Mendez,South,Corporate,Technology,Accessories,Accessories Product 92,3314.08,830.91,3,0.15,61.42,Credit Card
ORD-10583,2024-10-18,CUST-8797,Darlene Cox,South,Home Office,Office Supplies,Binders,Binders Product 8,3317.39,691.41,10,0.15,61.75,Bank Transfer
ORD-10584,2024-10-29,CUST-2006,Mason Miles,North,Home Office,Furniture,Storage,Storage Product 6,3398.61,832.36,5,0.1,23.59,PayPal
ORD-10585,2024-06-27,CUST-2594,Richard Palmer,West,Corporate,Office Supplies,Art,Art Product 46,183.15,55.15,6,0.15,64.73,Credit Card
ORD-10586,2024-12-04,CUST-5995,Thomas Mullins,North,Corporate,Technology,Laptops,Laptops Product 22,1211.38,48.99,2,0.0,7.86,PayPal
ORD-10587,2024-01-20,CUST-1334,Erin Allen,West,Home Office,Furniture,Storage,Storage Product 3,4323.67,672.86,7,0.1,147.94,Bank Transfer
ORD-10588,2024-10-19,CUST-6504,Sierra Martin,West,Home Office,Furniture,Tables,Tables Product 98,2884.07,760.66,2,0.05,101.77,UPI
ORD-10589,2024-11-10,CUST-4507,Rhonda Chavez,East,Corporate,Furniture,Tables,Tables Product 7,4848.67,-44.65,2,0.2,48.11,Bank Transfer
ORD-10590,2025-02-15,CUST-6518,Shawn Daniels,East,Consumer,Technology,Accessories,Accessories Product 73,3727.3,-218.49,10,0.0,121.17,Bank Transfer
ORD-10591,2024-08-06,CUST-5913,Keith Smith,West,Home Office,Technology,Phones,Phones Product 70,3988.48,770.54,5,0.2,50.44,Bank Transfer
ORD-10592,2024-07-24,CUST-1304,Joseph Daniels,South,Home Office,Furniture,Storage,Storage Product 64,2601.08,525.94,9,0.05,35.88,Bank Transfer
ORD-10593,2024-05-17,CUST-1981,Joshua Hunt,South,Corporate,Office Supplies,Art,Art Product 60,4054.22,1150.38,7,0.2,26.42,UPI
ORD-10594,2025-01-17,CUST-7757,Tracey Moore,East,Corporate,Office Supplies,Binders,Binders Product 83,4228.4,357.8,2,0.05,28.28,UPI
ORD-10595,2024-07-26,CUST-8952,Bobby Johnson,West,Corporate,Technology,Laptops,Laptops Product 83,792.31,-69.35,5,0.15,136.32,UPI
ORD-10596,2024-03-22,CUST-3883,Brenda Moore,North,Home Office,Furniture,Chairs,Chairs Product 63,194.25,49.6,5,0.2,118.42,Credit Card
ORD-10597,2025-03-16,CUST-2479,William Sweeney,West,Home Office,Technology,Phones,Phones Product 18,3027.92,878.79,7,0.1,39.23,Credit Card
ORD-10598,2024-09-24,CUST-2478,Madison Hunt,South,Home Office,Office Supplies,Art,Art Product 16,4750.89,1516.48,5,0.15,117.11,PayPal
ORD-10599,2024-06-17,CUST-4571,Kyle Callahan,South,Consumer,Office Supplies,Art,Art Product 23,1980.26,468.86,4,0.15,36.05,PayPal
ORD-10600,2024-08-13,CUST-2850,Joshua Collins,East,Home Office,Furniture,Tables,Tables Product 55,4321.35,-323.38,9,0.1,73.85,UPI
ORD-10601,2025-05-08,CUST-1570,Matthew Sanders Jr.,North,Home Office,Furniture,Chairs,Chairs Product 86,1846.84,410.09,5,0.0,39.75,Bank Transfer
ORD-10602,2024-06-07,CUST-4872,Danielle Ryan,West,Corporate,Office Supplies,Art,Art Product 2,1846.13,490.17,2,0.2,136.92,Bank Transfer
ORD-10603,2025-04-19,CUST-4446,Gary Walton,South,Corporate,Furniture,Tables,Tables Product 81,496.74,134.23,4,0.1,50.99,Bank Transfer
ORD-10604,2025-02-08,CUST-7765,Thomas Lee,East,Home Office,Technology,Phones,Phones Product 55,4338.9,1173.41,8,0.15,132.13,Credit Card
ORD-10605,2025-02-26,CUST-9973,Lori Payne,East,Corporate,Technology,Accessories,Accessories Product 89,1341.8,-94.11,7,0.2,8.97,Credit Card
ORD-10606,2024-11-24,CUST-7564,Patrick Garcia,South,Home Office,Office Supplies,Paper,Paper Product 40,3169.27,811.2,3,0.0,50.49,Credit Card
ORD-10607,2024-02-26,CUST-7722,Logan Miller,East,Corporate,Technology,Laptops,Laptops Product 62,2606.01,876.53,3,0.2,131.66,UPI
ORD-10608,2024-05-13,CUST-2382,Daniel Jackson,West,Corporate,Technology,Accessories,Accessories Product 24,2985.45,141.54,5,0.05,62.06,Bank Transfer
ORD-10609,2025-04-28,CUST-4747,Sara Flowers,North,Corporate,Office Supplies,Paper,Paper Product 26,152.64,-13.69,9,0.2,42.96,UPI
ORD-10610,2024-01-26,CUST-3787,Benjamin Calhoun,North,Consumer,Furniture,Storage,Storage Product 92,2173.07,37.1,2,0.1,81.25,Bank Transfer
ORD-10611,2025-02-27,CUST-5717,Ashley Johnson,West,Corporate,Office Supplies,Binders,Binders Product 17,636.64,140.76,4,0.1,67.54,UPI
ORD-10612,2024-11-03,CUST-3391,Makayla Lewis,North,Corporate,Technology,Phones,Phones Product 34,3647.2,-53.93,3,0.15,39.15,Bank Transfer
ORD-10613,2025-04-09,CUST-8682,Christopher Hawkins,South,Corporate,Technology,Phones,Phones Product 89,2935.37,561.41,2,0.0,62.65,UPI
ORD-10614,2024-12-31,CUST-1962,Jessica Williams,North,Corporate,Furniture,Storage,Storage Product 31,2145.29,361.99,2,0.0,73.29,PayPal
ORD-10615,2024-11-06,CUST-9266,Valerie Neal,West,Corporate,Office Supplies,Art,Art Product 51,3562.35,942.01,1,0.1,102.33,UPI
ORD-10616,2025-05-10,CUST-6557,Melanie Moore,West,Consumer,Office Supplies,Paper,Paper Product 12,2923.41,50.08,9,0.15,51.01,Bank Transfer
ORD-10617,2024-03-13,CUST-6907,Donna Matthews,West,Corporate,Furniture,Chairs,Chairs Product 34,1600.68,544.76,8,0.1,93.88,PayPal
ORD-10618,2024-09-21,CUST-8208,Joseph Griffin,North,Consumer,Furniture,Tables,Tables Product 20,4468.73,187.66,8,0.05,12.91,UPI
ORD-10619,2024-01-19,CUST-1668,Katherine Berg,West,Corporate,Furniture,Tables,Tables Product 91,859.6,94.74,2,0.15,86.32,Bank Transfer
ORD-10620,2024-09-09,CUST-5654,Lindsey Hines,South,Consumer,Technology,Accessories,Accessories Product 96,4341.05,-192.55,2,0.05,78.77,PayPal
ORD-10621,2024-10-15,CUST-3958,April Stevens,West,Consumer,Office Supplies,Art,Art Product 32,1101.36,384.49,1,0.2,116.4,Credit Card
ORD-10622,2025-03-30,CUST-7120,Cathy Riddle,North,Corporate,Furniture,Chairs,Chairs Product 20,1457.19,497.78,2,0.15,9.19,Bank Transfer
ORD-10623,2025-03-01,CUST-1095,Troy Cabrera,East,Consumer,Office Supplies,Art,Art Product 84,2425.28,443.25,5,0.2,95.24,Bank Transfer
ORD-10624,2024-06-15,CUST-1797,Bernard Wood,East,Corporate,Office Supplies,Art,Art Product 8,4539.05,1174.09,3,0.05,112.85,Bank Transfer
ORD-10625,2024-02-17,CUST-1336,Walter Brown,South,Consumer,Furniture,Tables,Tables Product 50,931.15,311.26,7,0.0,118.03,PayPal
ORD-10626,2024-11-27,CUST-3151,Bryan Morris,East,Home Office,Office Supplies,Paper,Paper Product 13,646.98,78.21,7,0.1,125.65,UPI
ORD-10627,2024-09-07,CUST-7922,Tammy Kennedy,East,Home Office,Furniture,Tables,Tables Product 24,2408.38,369.39,7,0.0,67.95,Bank Transfer
ORD-10628,2024-02-17,CUST-9115,Jeffrey Fields,North,Corporate,Technology,Accessories,Accessories Product 60,1741.64,189.12,4,0.05,68.42,Bank Transfer
ORD-10629,2024-06-02,CUST-8007,Nathaniel Abbott,East,Home Office,Technology,Laptops,Laptops Product 7,3437.35,120.94,4,0.2,84.89,Credit Card
ORD-10630,2024-09-19,CUST-6823,Justin Jones,East,Home Office,Technology,Accessories,Accessories Product 11,2153.32,-123.78,10,0.1,116.45,Credit Card
ORD-10631,2024-02-28,CUST-2364,Richard Ramos,West,Home Office,Office Supplies,Art,Art Product 39,2341.25,594.16,7,0.0,50.52,Bank Transfer
ORD-10632,2025-01-22,CUST-4032,Keith Haynes,North,Home Office,Office Supplies,Binders,Binders Product 78,3137.86,60.51,3,0.05,42.6,Credit Card
ORD-10633,2024-08-10,CUST-8539,Megan Green,West,Home Office,Office Supplies,Paper,Paper Product 96,78.94,-3.75,3,0.15,92.27,Bank Transfer
ORD-10634,2024-06-04,CUST-2435,Anna Smith,South,Consumer,Office Supplies,Art,Art Product 2,1835.61,373.02,7,0.1,32.67,Credit Card
ORD-10635,2024-12-22,CUST-9824,Sarah Hardy,South,Consumer,Technology,Laptops,Laptops Product 39,1085.69,208.32,4,0.15,116.61,UPI
ORD-10636,2024-08-30,CUST-8724,Sarah Kirk,North,Corporate,Furniture,Chairs,Chairs Product 75,626.47,191.75,8,0.15,40.18,PayPal
ORD-10637,2024-10-18,CUST-9121,Ashley Nguyen,East,Consumer,Furniture,Chairs,Chairs Product 63,1702.56,-91.6,7,0.15,62.95,Bank Transfer
ORD-10638,2024-04-28,CUST-2040,Walter Pruitt,East,Home Office,Office Supplies,Paper,Paper Product 54,2665.13,239.6,6,0.2,133.93,Credit Card
ORD-10639,2024-09-10,CUST-5718,Cynthia Walls,South,Corporate,Office Supplies,Art,Art Product 45,1766.48,377.82,1,0.05,68.53,UPI
ORD-10640,2024-10-27,CUST-5806,David Lee,West,Corporate,Office Supplies,Binders,Binders Product 87,4612.59,1310.23,8,0.05,99.61,PayPal
ORD-10641,2025-02-11,CUST-3115,James Rodriguez,South,Consumer,Furniture,Chairs,Chairs Product 21,3128.12,84.79,2,0.15,92.83,Credit Card
ORD-10642,2025-02-10,CUST-6878,Larry Perry,East,Corporate,Furniture,Tables,Tables Product 87,1553.08,-8.94,1,0.0,28.0,Credit Card
ORD-10643,2025-02-17,CUST-4671,Heather Newman,West,Corporate,Technology,Phones,Phones Product 44,2181.57,388.11,2,0.2,118.81,Credit Card
ORD-10644,2025-01-29,CUST-2706,Shaun Nash,North,Corporate,Office Supplies,Binders,Binders Product 59,4486.77,1274.39,9,0.2,144.58,Credit Card
ORD-10645,2025-05-14,CUST-1687,John Rivera,North,Consumer,Technology,Accessories,Accessories Product 81,3067.8,878.23,2,0.2,22.12,UPI
ORD-10646,2025-04-11,CUST-2626,Troy Johnson,South,Home Office,Furniture,Chairs,Chairs Product 47,3655.33,799.32,9,0.15,53.52,UPI
ORD-10647,2024-03-03,CUST-8760,Emily Ryan,East,Corporate,Technology,Phones,Phones Product 65,4849.7,1193.75,1,0.05,29.83,PayPal
ORD-10648,2024-07-09,CUST-7909,Rebecca Lyons,South,Consumer,Office Supplies,Binders,Binders Product 55,1835.18,365.66,3,0.2,64.94,Bank Transfer
ORD-10649,2025-04-04,CUST-3385,James Jenkins,North,Home Office,Furniture,Storage,Storage Product 67,3983.31,250.15,1,0.15,141.83,Credit Card
ORD-10650,2024-06-22,CUST-1607,Christopher Dunn,South,Home Office,Furniture,Tables,Tables Product 8,4910.63,-127.94,1,0.15,146.77,PayPal
ORD-10651,2024-08-02,CUST-1129,Kevin Rogers,East,Home Office,Furniture,Storage,Storage Product 79,3518.91,1031.38,6,0.1,138.47,Bank Transfer
ORD-10652,2024-08-16,CUST-6656,Christopher Mccarthy,West,Consumer,Office Supplies,Paper,Paper Product 39,4443.52,804.11,10,0.15,17.22,PayPal
ORD-10653,2024-07-18,CUST-4501,Nathan Drake,North,Home Office,Office Supplies,Art,Art Product 71,3713.26,-160.77,9,0.1,50.28,PayPal
ORD-10654,2025-01-22,CUST-5238,Catherine Hunter,South,Corporate,Office Supplies,Paper,Paper Product 93,165.94,49.89,9,0.2,66.3,Credit Card
ORD-10655,2025-01-09,CUST-3043,Keith West,West,Corporate,Technology,Phones,Phones Product 74,1335.79,171.48,2,0.0,111.84,Bank Transfer
ORD-10656,2024-06-22,CUST-4831,Johnny Keller,East,Corporate,Technology,Accessories,Accessories Product 37,4945.55,764.18,9,0.2,101.7,UPI
ORD-10657,2024-12-31,CUST-4154,Rebecca Reyes,East,Corporate,Furniture,Storage,Storage Product 13,3700.69,-194.83,9,0.2,26.25,Bank Transfer
ORD-10658,2025-02-28,CUST-4519,Alexis Klein,West,Consumer,Furniture,Chairs,Chairs Product 48,506.63,46.2,3,0.15,103.14,Bank Transfer
ORD-10659,2024-10-28,CUST-7937,Elizabeth Lambert,West,Home Office,Office Supplies,Art,Art Product 63,3905.18,1141.9,10,0.15,111.1,Bank Transfer
ORD-10660,2025-02-25,CUST-9408,Anthony Little,North,Home Office,Technology,Laptops,Laptops Product 28,2553.64,301.7,8,0.05,71.04,Credit Card
ORD-10661,2025-01-17,CUST-2807,John Chavez,North,Corporate,Technology,Accessories,Accessories Product 74,1878.19,616.65,10,0.15,46.99,UPI
ORD-10662,2024-03-01,CUST-3340,Ms. Teresa Cardenas,South,Home Office,Furniture,Tables,Tables Product 54,4955.55,180.71,8,0.0,12.05,PayPal
ORD-10663,2025-03-31,CUST-9970,Christopher Gould,East,Consumer,Furniture,Chairs,Chairs Product 6,956.23,222.66,1,0.0,65.55,PayPal
ORD-10664,2024-10-16,CUST-3269,Michelle Fuentes,West,Corporate,Furniture,Tables,Tables Product 86,3917.68,446.04,10,0.05,70.12,PayPal
ORD-10665,2024-02-15,CUST-9863,Austin Gonzales,North,Home Office,Office Supplies,Art,Art Product 57,3136.77,232.92,7,0.1,111.71,Credit Card
ORD-10666,2025-03-19,CUST-3028,Joel Robles,North,Consumer,Technology,Accessories,Accessories Product 80,172.78,31.71,5,0.2,83.57,Credit Card
ORD-10667,2025-05-05,CUST-9713,Margaret Gonzalez,South,Consumer,Office Supplies,Art,Art Product 36,987.51,112.7,1,0.0,119.08,UPI
ORD-10668,2025-02-28,CUST-7583,Renee Rowland,North,Corporate,Office Supplies,Art,Art Product 3,2248.94,591.73,10,0.1,54.29,UPI
ORD-10669,2024-07-31,CUST-9876,Daniel Macias,South,Corporate,Technology,Accessories,Accessories Product 19,1621.04,25.5,2,0.0,31.49,Credit Card
ORD-10670,2024-03-19,CUST-1445,Joseph Nelson PhD,North,Corporate,Furniture,Tables,Tables Product 50,3409.11,-250.53,6,0.05,19.32,UPI
ORD-10671,2024-07-30,CUST-4318,Edward Smith,South,Home Office,Furniture,Tables,Tables Product 76,1908.79,520.11,2,0.0,39.29,Bank Transfer
ORD-10672,2025-05-01,CUST-8932,Scott Horton Jr.,North,Corporate,Technology,Phones,Phones Product 82,350.13,38.22,7,0.0,38.89,Credit Card
ORD-10673,2024-05-17,CUST-5990,Tammy Walter,West,Corporate,Office Supplies,Art,Art Product 11,3391.73,36.77,9,0.05,127.71,UPI
ORD-10674,2025-02-04,CUST-7942,Joseph Clark,West,Consumer,Technology,Phones,Phones Product 1,2725.18,-66.26,4,0.2,122.83,PayPal
ORD-10675,2024-11-30,CUST-5110,Edward Wright,West,Corporate,Technology,Laptops,Laptops Product 81,347.87,109.51,5,0.2,35.85,PayPal
ORD-10676,2024-01-24,CUST-3014,Andrew Martinez,South,Home Office,Technology,Accessories,Accessories Product 72,2693.74,-184.6,2,0.15,149.83,Bank Transfer
ORD-10677,2024-04-17,CUST-8417,Allen Lewis,East,Consumer,Office Supplies,Art,Art Product 85,4789.22,207.07,6,0.1,147.54,PayPal
ORD-10678,2024-04-17,CUST-8807,Jason Gregory,North,Consumer,Furniture,Storage,Storage Product 87,1675.86,521.71,3,0.0,30.16,Bank Transfer
ORD-10679,2025-01-25,CUST-1507,Charles Thompson,West,Home Office,Furniture,Storage,Storage Product 16,451.69,133.03,2,0.2,56.18,Bank Transfer
ORD-10680,2025-02-27,CUST-8580,Kim Jones,East,Consumer,Office Supplies,Binders,Binders Product 57,1964.42,545.35,1,0.0,6.36,Credit Card
ORD-10681,2025-01-23,CUST-5967,Hannah Ward,South,Consumer,Furniture,Storage,Storage Product 64,4610.92,281.36,2,0.2,145.26,Credit Card
ORD-10682,2024-05-23,CUST-2817,Deborah Edwards,East,Home Office,Furniture,Storage,Storage Product 65,3549.49,-20.98,4,0.15,76.63,UPI
ORD-10683,2024-12-03,CUST-3101,Justin Hansen,North,Consumer,Office Supplies,Art,Art Product 34,3377.27,578.65,3,0.0,140.37,UPI
ORD-10684,2025-03-27,CUST-5143,Cynthia Cole,West,Consumer,Office Supplies,Art,Art Product 55,3922.15,-53.6,1,0.2,97.94,Credit Card
ORD-10685,2025-03-13,CUST-8644,Jonathan Chavez,West,Corporate,Furniture,Tables,Tables Product 67,4229.49,351.45,2,0.2,115.06,UPI
ORD-10686,2024-01-25,CUST-6483,Dawn Aguilar,North,Home Office,Furniture,Tables,Tables Product 4,2685.43,113.62,7,0.05,148.59,UPI
ORD-10687,2025-05-15,CUST-6394,Michelle Collins PhD,East,Consumer,Office Supplies,Binders,Binders Product 81,4790.99,1497.89,4,0.05,95.67,Credit Card
ORD-10688,2024-09-02,CUST-5049,Lauren Villegas,North,Corporate,Furniture,Chairs,Chairs Product 31,2983.03,542.42,6,0.1,144.03,Credit Card
ORD-10689,2025-02-24,CUST-8184,Tiffany Contreras,North,Home Office,Furniture,Storage,Storage Product 58,3980.85,1292.17,10,0.2,88.95,Credit Card
ORD-10690,2025-05-13,CUST-2015,Tim Trevino,West,Consumer,Technology,Laptops,Laptops Product 39,1918.11,576.46,2,0.05,93.56,Bank Transfer
ORD-10691,2024-02-03,CUST-2570,Tiffany Stokes,West,Consumer,Technology,Accessories,Accessories Product 77,326.16,-24.95,7,0.15,119.18,Credit Card
ORD-10692,2024-08-20,CUST-6564,Douglas Gonzalez,North,Corporate,Furniture,Tables,Tables Product 67,3986.07,1179.77,10,0.0,52.59,UPI
ORD-10693,2024-02-25,CUST-3064,Michael Chapman,East,Corporate,Technology,Laptops,Laptops Product 54,2996.12,-208.54,4,0.2,74.8,Bank Transfer
ORD-10694,2024-04-05,CUST-8140,Justin Moran,East,Corporate,Technology,Laptops,Laptops Product 75,3995.28,-290.77,5,0.2,133.36,UPI
ORD-10695,2024-03-16,CUST-3369,Amy Mills,North,Consumer,Furniture,Tables,Tables Product 65,3036.48,94.07,1,0.2,123.78,Credit Card
ORD-10696,2024-08-04,CUST-6595,William Charles,South,Home Office,Furniture,Chairs,Chairs Product 61,4883.73,919.36,4,0.0,105.74,Bank Transfer
ORD-10697,2024-11-03,CUST-5909,Linda Vaughn,West,Corporate,Office Supplies,Binders,Binders Product 21,4267.44,660.36,6,0.2,20.2,Credit Card
ORD-10698,2024-09-10,CUST-4492,Christopher Thompson,South,Corporate,Technology,Laptops,Laptops Product 95,3211.9,680.76,8,0.2,116.41,PayPal
ORD-10699,2025-02-17,CUST-1162,Tiffany Munoz,North,Corporate,Office Supplies,Binders,Binders Product 4,1066.32,-18.22,1,0.1,85.43,UPI
ORD-10700,2024-05-28,CUST-1486,Scott Elliott,South,Consumer,Furniture,Chairs,Chairs Product 37,3175.11,986.57,6,0.0,30.25,PayPal
